"","WK_ID","WK","MESSSTELLE","ID_ABSCHNITT","QK","PARAMETER","DATUM","WERT","KOMMENTAR","EINHEIT","ABUNDANZART","METHODE","MESSPROGRAMM","EU_CD_LW"
"2224","80001582739","Schwielochsee","1034","1034a","Diatomeen","Cocconeis pediculus",2014-07-31,0.2,NA,"%","Abundanzen (alle) ohne cf","PHYLIB 4.1","Diatomeen Seen 2014","DELW_DEBB80001582739"
"2225","80001582739","Schwielochsee","1034","1034a","Diatomeen","Cocconeis pediculus",2014-07-31,1,NA,NA,"Zähldaten Taxa ohne cf","PHYLIB 4.1","Diatomeen Seen 2014","DELW_DEBB80001582739"
"2226","80001582739","Schwielochsee","1034","1034a","Diatomeen","Cocconeis pediculus",2023-07-30,0,NA,"%","Abundanzen (alle) ohne cf","PHYLIB 5.3","Diatomeen FG 2023","DELW_DEBB80001582739"
"2227","80001582739","Schwielochsee","1035","1035a","Diatomeen","Cocconeis pediculus",2014-07-31,0,NA,NA,"Zähldaten Taxa ohne cf","PHYLIB 4.1","Diatomeen Seen 2014","DELW_DEBB80001582739"
"2228","80001582739","Schwielochsee","1035","1035a","Diatomeen","Cocconeis pediculus",2014-07-31,0,NA,"%","Abundanzen (alle) ohne cf","PHYLIB 4.1","Diatomeen Seen 2014","DELW_DEBB80001582739"
"2229","80001582739","Schwielochsee","1035","1035a","Diatomeen","Cocconeis pediculus",2023-07-30,0.759013282732448,NA,"%","Abundanzen (alle) ohne cf","PHYLIB 5.3","Diatomeen FG 2023","DELW_DEBB80001582739"
"2230","80001582739","Schwielochsee","1036","1036a","Diatomeen","Cocconeis pediculus",2014-07-31,0.39,NA,"%","Abundanzen (alle) ohne cf","PHYLIB 4.1","Diatomeen Seen 2014","DELW_DEBB80001582739"
"2231","80001582739","Schwielochsee","1036","1036a","Diatomeen","Cocconeis pediculus",2014-07-31,2,NA,NA,"Zähldaten Taxa ohne cf","PHYLIB 4.1","Diatomeen Seen 2014","DELW_DEBB80001582739"
"2232","80001582739","Schwielochsee","1037","1037a","Diatomeen","Cocconeis pediculus",2014-07-31,0,NA,NA,"Zähldaten Taxa ohne cf","PHYLIB 4.1","Diatomeen Seen 2014","DELW_DEBB80001582739"
"2233","80001582739","Schwielochsee","1037","1037a","Diatomeen","Cocconeis pediculus",2014-07-31,0,NA,"%","Abundanzen (alle) ohne cf","PHYLIB 4.1","Diatomeen Seen 2014","DELW_DEBB80001582739"
"2234","80001582739","Schwielochsee","1037","1037a","Diatomeen","Cocconeis pediculus",2023-07-30,1.96463654223969,NA,"%","Abundanzen (alle) ohne cf","PHYLIB 5.3","Diatomeen FG 2023","DELW_DEBB80001582739"
"2235","80001582739","Schwielochsee","1038","1038a","Diatomeen","Cocconeis pediculus",2014-07-31,0,NA,NA,"Zähldaten Taxa ohne cf","PHYLIB 4.1","Diatomeen Seen 2014","DELW_DEBB80001582739"
"2236","80001582739","Schwielochsee","1038","1038a","Diatomeen","Cocconeis pediculus",2014-07-31,0,NA,"%","Abundanzen (alle) ohne cf","PHYLIB 4.1","Diatomeen Seen 2014","DELW_DEBB80001582739"
"2237","80001582739","Schwielochsee","1038","1038a","Diatomeen","Cocconeis pediculus",2023-07-30,1.13636363636364,NA,"%","Abundanzen (alle) ohne cf","PHYLIB 5.3","Diatomeen FG 2023","DELW_DEBB80001582739"
"2238","80001582739","Schwielochsee","1039","1039a","Diatomeen","Cocconeis pediculus",2023-07-30,0.380228136882129,NA,"%","Abundanzen (alle) ohne cf","PHYLIB 5.3","Diatomeen FG 2023","DELW_DEBB80001582739"
"2239","80001582739","Schwielochsee","10300010","10300010a","Diatomeen","Cocconeis placentula var. euglypta",2014-07-31,1.77,NA,"%","Abundanzen (alle) ohne cf","PHYLIB 4.1","Diatomeen Seen 2014","DELW_DEBB80001582739"
"2240","80001582739","Schwielochsee","10300010","10300010a","Diatomeen","Cocconeis placentula var. euglypta",2014-07-31,9,NA,NA,"Zähldaten Taxa ohne cf","PHYLIB 4.1","Diatomeen Seen 2014","DELW_DEBB80001582739"
"2241","80001582739","Schwielochsee","10300011","10300011a","Diatomeen","Cocconeis placentula var. euglypta",2014-07-31,2.78,NA,"%","Abundanzen (alle) ohne cf","PHYLIB 4.1","Diatomeen Seen 2014","DELW_DEBB80001582739"
"2242","80001582739","Schwielochsee","10300011","10300011a","Diatomeen","Cocconeis placentula var. euglypta",2014-07-31,14,NA,NA,"Zähldaten Taxa ohne cf","PHYLIB 4.1","Diatomeen Seen 2014","DELW_DEBB80001582739"
"2243","80001582739","Schwielochsee","10300011","10300011a","Diatomeen","Cocconeis placentula var. euglypta",2023-07-30,0.71301247771836,NA,"%","Abundanzen (alle) ohne cf","PHYLIB 5.3","Diatomeen FG 2023","DELW_DEBB80001582739"
"2244","80001582739","Schwielochsee","1031","1031a","Diatomeen","Cocconeis placentula var. euglypta",2014-07-31,5.22,NA,"%","Abundanzen (alle) ohne cf","PHYLIB 4.1","Diatomeen Seen 2014","DELW_DEBB80001582739"
"2245","80001582739","Schwielochsee","1031","1031a","Diatomeen","Cocconeis placentula var. euglypta",2014-07-31,27,NA,NA,"Zähldaten Taxa ohne cf","PHYLIB 4.1","Diatomeen Seen 2014","DELW_DEBB80001582739"
"2246","80001582739","Schwielochsee","1031","1031a","Diatomeen","Cocconeis placentula var. euglypta",2023-07-30,4.42307692307692,NA,"%","Abundanzen (alle) ohne cf","PHYLIB 5.3","Diatomeen FG 2023","DELW_DEBB80001582739"
"2247","80001582739","Schwielochsee","1034","1034a","Diatomeen","Cocconeis placentula var. euglypta",2014-07-31,0.99,NA,"%","Abundanzen (alle) ohne cf","PHYLIB 4.1","Diatomeen Seen 2014","DELW_DEBB80001582739"
"2248","80001582739","Schwielochsee","1034","1034a","Diatomeen","Cocconeis placentula var. euglypta",2014-07-31,5,NA,NA,"Zähldaten Taxa ohne cf","PHYLIB 4.1","Diatomeen Seen 2014","DELW_DEBB80001582739"
"2249","80001582739","Schwielochsee","1035","1035a","Diatomeen","Cocconeis placentula var. euglypta",2014-07-31,2.77,NA,"%","Abundanzen (alle) ohne cf","PHYLIB 4.1","Diatomeen Seen 2014","DELW_DEBB80001582739"
"2250","80001582739","Schwielochsee","1035","1035a","Diatomeen","Cocconeis placentula var. euglypta",2014-07-31,14,NA,NA,"Zähldaten Taxa ohne cf","PHYLIB 4.1","Diatomeen Seen 2014","DELW_DEBB80001582739"
"2251","80001582739","Schwielochsee","1036","1036a","Diatomeen","Cocconeis placentula var. euglypta",2023-07-30,0.190114068441065,NA,"%","Abundanzen (alle) ohne cf","PHYLIB 5.3","Diatomeen FG 2023","DELW_DEBB80001582739"
"2252","80001582739","Schwielochsee","1037","1037a","Diatomeen","Cocconeis placentula var. euglypta",2014-07-31,2.91,NA,"%","Abundanzen (alle) ohne cf","PHYLIB 4.1","Diatomeen Seen 2014","DELW_DEBB80001582739"
"2253","80001582739","Schwielochsee","1037","1037a","Diatomeen","Cocconeis placentula var. euglypta",2014-07-31,15,NA,NA,"Zähldaten Taxa ohne cf","PHYLIB 4.1","Diatomeen Seen 2014","DELW_DEBB80001582739"
"2254","80001582739","Schwielochsee","1037","1037a","Diatomeen","Cocconeis placentula var. euglypta",2023-07-30,0.589390962671906,NA,"%","Abundanzen (alle) ohne cf","PHYLIB 5.3","Diatomeen FG 2023","DELW_DEBB80001582739"
"2255","80001582739","Schwielochsee","1038","1038a","Diatomeen","Cocconeis placentula var. euglypta",2023-07-30,2.08333333333333,NA,"%","Abundanzen (alle) ohne cf","PHYLIB 5.3","Diatomeen FG 2023","DELW_DEBB80001582739"
"2256","80001582739","Schwielochsee","1039","1039a","Diatomeen","Cocconeis placentula var. euglypta",2014-07-30,2.96,NA,"%","Abundanzen (alle) ohne cf","PHYLIB 4.1","Diatomeen Seen 2014","DELW_DEBB80001582739"
"2257","80001582739","Schwielochsee","1039","1039a","Diatomeen","Cocconeis placentula var. euglypta",2014-07-30,15,NA,NA,"Zähldaten Taxa ohne cf","PHYLIB 4.1","Diatomeen Seen 2014","DELW_DEBB80001582739"
"2258","80001582739","Schwielochsee","1039","1039a","Diatomeen","Cocconeis placentula var. euglypta",2023-07-30,3.99239543726236,NA,"%","Abundanzen (alle) ohne cf","PHYLIB 5.3","Diatomeen FG 2023","DELW_DEBB80001582739"
"2259","80001582739","Schwielochsee","10300010","10300010a","Diatomeen","Cocconeis placentula var. lineata",2014-07-31,9.04,NA,"%","Abundanzen (alle) ohne cf","PHYLIB 4.1","Diatomeen Seen 2014","DELW_DEBB80001582739"
"2260","80001582739","Schwielochsee","10300010","10300010a","Diatomeen","Cocconeis placentula var. lineata",2014-07-31,46,NA,NA,"Zähldaten Taxa ohne cf","PHYLIB 4.1","Diatomeen Seen 2014","DELW_DEBB80001582739"
"2261","80001582739","Schwielochsee","10300011","10300011a","Diatomeen","Cocconeis placentula var. lineata",2014-07-31,6.35,NA,"%","Abundanzen (alle) ohne cf","PHYLIB 4.1","Diatomeen Seen 2014","DELW_DEBB80001582739"
"2262","80001582739","Schwielochsee","10300011","10300011a","Diatomeen","Cocconeis placentula var. lineata",2014-07-31,32,NA,NA,"Zähldaten Taxa ohne cf","PHYLIB 4.1","Diatomeen Seen 2014","DELW_DEBB80001582739"
"2263","80001582739","Schwielochsee","1031","1031a","Diatomeen","Cocconeis placentula var. lineata",2014-07-31,12.96,NA,"%","Abundanzen (alle) ohne cf","PHYLIB 4.1","Diatomeen Seen 2014","DELW_DEBB80001582739"
"2264","80001582739","Schwielochsee","1031","1031a","Diatomeen","Cocconeis placentula var. lineata",2014-07-31,67,NA,NA,"Zähldaten Taxa ohne cf","PHYLIB 4.1","Diatomeen Seen 2014","DELW_DEBB80001582739"
"2265","80001582739","Schwielochsee","1033","1033a","Diatomeen","Cocconeis placentula var. lineata",2014-07-30,0.78,NA,"%","Abundanzen (alle) ohne cf","PHYLIB 4.1","Diatomeen Seen 2014","DELW_DEBB80001582739"
"2266","80001582739","Schwielochsee","1033","1033a","Diatomeen","Cocconeis placentula var. lineata",2014-07-30,4,NA,NA,"Zähldaten Taxa ohne cf","PHYLIB 4.1","Diatomeen Seen 2014","DELW_DEBB80001582739"
"2267","80001582739","Schwielochsee","1034","1034a","Diatomeen","Cocconeis placentula var. lineata",2014-07-31,2.96,NA,"%","Abundanzen (alle) ohne cf","PHYLIB 4.1","Diatomeen Seen 2014","DELW_DEBB80001582739"
"2268","80001582739","Schwielochsee","1034","1034a","Diatomeen","Cocconeis placentula var. lineata",2014-07-31,15,NA,NA,"Zähldaten Taxa ohne cf","PHYLIB 4.1","Diatomeen Seen 2014","DELW_DEBB80001582739"
"2269","80001582739","Schwielochsee","1035","1035a","Diatomeen","Cocconeis placentula var. lineata",2014-07-31,2.57,NA,"%","Abundanzen (alle) ohne cf","PHYLIB 4.1","Diatomeen Seen 2014","DELW_DEBB80001582739"
"2270","80001582739","Schwielochsee","1035","1035a","Diatomeen","Cocconeis placentula var. lineata",2014-07-31,13,NA,NA,"Zähldaten Taxa ohne cf","PHYLIB 4.1","Diatomeen Seen 2014","DELW_DEBB80001582739"
"2271","80001582739","Schwielochsee","1036","1036a","Diatomeen","Cocconeis placentula var. lineata",2014-07-31,0.39,NA,"%","Abundanzen (alle) ohne cf","PHYLIB 4.1","Diatomeen Seen 2014","DELW_DEBB80001582739"
"2272","80001582739","Schwielochsee","1036","1036a","Diatomeen","Cocconeis placentula var. lineata",2014-07-31,2,NA,NA,"Zähldaten Taxa ohne cf","PHYLIB 4.1","Diatomeen Seen 2014","DELW_DEBB80001582739"
"2273","80001582739","Schwielochsee","1037","1037a","Diatomeen","Cocconeis placentula var. lineata",2014-07-31,3.49,NA,"%","Abundanzen (alle) ohne cf","PHYLIB 4.1","Diatomeen Seen 2014","DELW_DEBB80001582739"
"2274","80001582739","Schwielochsee","1037","1037a","Diatomeen","Cocconeis placentula var. lineata",2014-07-31,18,NA,NA,"Zähldaten Taxa ohne cf","PHYLIB 4.1","Diatomeen Seen 2014","DELW_DEBB80001582739"
"2275","80001582739","Schwielochsee","1038","1038a","Diatomeen","Cocconeis placentula var. lineata",2014-07-31,0.99,NA,"%","Abundanzen (alle) ohne cf","PHYLIB 4.1","Diatomeen Seen 2014","DELW_DEBB80001582739"
"2276","80001582739","Schwielochsee","1038","1038a","Diatomeen","Cocconeis placentula var. lineata",2014-07-31,5,NA,NA,"Zähldaten Taxa ohne cf","PHYLIB 4.1","Diatomeen Seen 2014","DELW_DEBB80001582739"
"2277","80001582739","Schwielochsee","1039","1039a","Diatomeen","Cocconeis placentula var. lineata",2014-07-30,6.32,NA,"%","Abundanzen (alle) ohne cf","PHYLIB 4.1","Diatomeen Seen 2014","DELW_DEBB80001582739"
"2278","80001582739","Schwielochsee","1039","1039a","Diatomeen","Cocconeis placentula var. lineata",2014-07-30,32,NA,NA,"Zähldaten Taxa ohne cf","PHYLIB 4.1","Diatomeen Seen 2014","DELW_DEBB80001582739"
"2279","80001582739","Schwielochsee","1039","1039a","Diatomeen","Cocconeis placentula var. lineata",2023-07-30,0.950570342205323,NA,"%","Abundanzen (alle) ohne cf","PHYLIB 5.3","Diatomeen FG 2023","DELW_DEBB80001582739"
"2280","80001582739","Schwielochsee","10300010","10300010a","Diatomeen","Cocconeis placentula var. placentula",2014-07-31,0.2,NA,"%","Abundanzen (alle) ohne cf","PHYLIB 4.1","Diatomeen Seen 2014","DELW_DEBB80001582739"
"2281","80001582739","Schwielochsee","10300010","10300010a","Diatomeen","Cocconeis placentula var. placentula",2014-07-31,1,NA,NA,"Zähldaten Taxa ohne cf","PHYLIB 4.1","Diatomeen Seen 2014","DELW_DEBB80001582739"
"2282","80001582739","Schwielochsee","10300011","10300011a","Diatomeen","Cocconeis placentula var. placentula",2023-07-30,0.71301247771836,NA,"%","Abundanzen (alle) ohne cf","PHYLIB 5.3","Diatomeen FG 2023","DELW_DEBB80001582739"
"2283","80001582739","Schwielochsee","1031","1031a","Diatomeen","Cocconeis placentula var. placentula",2023-07-30,2.5,NA,"%","Abundanzen (alle) ohne cf","PHYLIB 5.3","Diatomeen FG 2023","DELW_DEBB80001582739"
"2284","80001582739","Schwielochsee","1033","1033a","Diatomeen","Cocconeis placentula var. placentula",2023-07-30,0.772200772200772,NA,"%","Abundanzen (alle) ohne cf","PHYLIB 5.3","Diatomeen FG 2023","DELW_DEBB80001582739"
"2285","80001582739","Schwielochsee","1034","1034a","Diatomeen","Cocconeis placentula var. placentula",2014-07-31,0.39,NA,"%","Abundanzen (alle) ohne cf","PHYLIB 4.1","Diatomeen Seen 2014","DELW_DEBB80001582739"
"2286","80001582739","Schwielochsee","1034","1034a","Diatomeen","Cocconeis placentula var. placentula",2014-07-31,2,NA,NA,"Zähldaten Taxa ohne cf","PHYLIB 4.1","Diatomeen Seen 2014","DELW_DEBB80001582739"
"2287","80001582739","Schwielochsee","1034","1034a","Diatomeen","Cocconeis placentula var. placentula",2023-07-30,4.19047619047619,NA,"%","Abundanzen (alle) ohne cf","PHYLIB 5.3","Diatomeen FG 2023","DELW_DEBB80001582739"
"2288","80001582739","Schwielochsee","1035","1035a","Diatomeen","Cocconeis placentula var. placentula",2023-07-30,0.569259962049336,NA,"%","Abundanzen (alle) ohne cf","PHYLIB 5.3","Diatomeen FG 2023","DELW_DEBB80001582739"
"2289","80001582739","Schwielochsee","1036","1036a","Diatomeen","Cocconeis placentula var. placentula",2023-07-30,6.65399239543726,NA,"%","Abundanzen (alle) ohne cf","PHYLIB 5.3","Diatomeen FG 2023","DELW_DEBB80001582739"
"2290","80001582739","Schwielochsee","1037","1037a","Diatomeen","Cocconeis placentula var. placentula",2023-07-30,3.33988212180747,NA,"%","Abundanzen (alle) ohne cf","PHYLIB 5.3","Diatomeen FG 2023","DELW_DEBB80001582739"
"2291","80001582739","Schwielochsee","1038","1038a","Diatomeen","Cocconeis placentula var. placentula",2014-07-31,0.59,NA,"%","Abundanzen (alle) ohne cf","PHYLIB 4.1","Diatomeen Seen 2014","DELW_DEBB80001582739"
"2292","80001582739","Schwielochsee","1038","1038a","Diatomeen","Cocconeis placentula var. placentula",2014-07-31,3,NA,NA,"Zähldaten Taxa ohne cf","PHYLIB 4.1","Diatomeen Seen 2014","DELW_DEBB80001582739"
"2293","80001582739","Schwielochsee","1038","1038a","Diatomeen","Cocconeis placentula var. placentula",2023-07-30,2.27272727272727,NA,"%","Abundanzen (alle) ohne cf","PHYLIB 5.3","Diatomeen FG 2023","DELW_DEBB80001582739"
"2294","80001582739","Schwielochsee","1039","1039a","Diatomeen","Cocconeis placentula var. placentula",2014-07-30,0.4,NA,"%","Abundanzen (alle) ohne cf","PHYLIB 4.1","Diatomeen Seen 2014","DELW_DEBB80001582739"
"2295","80001582739","Schwielochsee","1039","1039a","Diatomeen","Cocconeis placentula var. placentula",2014-07-30,2,NA,NA,"Zähldaten Taxa ohne cf","PHYLIB 4.1","Diatomeen Seen 2014","DELW_DEBB80001582739"
"2296","80001582739","Schwielochsee","1039","1039a","Diatomeen","Cocconeis placentula var. placentula",2023-07-30,3.2319391634981,NA,"%","Abundanzen (alle) ohne cf","PHYLIB 5.3","Diatomeen FG 2023","DELW_DEBB80001582739"
"2297","80001582739","Schwielochsee","1034","1034a","Diatomeen","Cocconeis placentula var. tenuistriata",2014-07-31,0.79,NA,"%","Abundanzen (alle) ohne cf","PHYLIB 4.1","Diatomeen Seen 2014","DELW_DEBB80001582739"
"2298","80001582739","Schwielochsee","1034","1034a","Diatomeen","Cocconeis placentula var. tenuistriata",2014-07-31,4,NA,NA,"Zähldaten Taxa ohne cf","PHYLIB 4.1","Diatomeen Seen 2014","DELW_DEBB80001582739"
"2299","80001582739","Schwielochsee","1037","1037a","Diatomeen","Cocconeis placentula var. tenuistriata",2014-07-31,0.19,NA,"%","Abundanzen (alle) ohne cf","PHYLIB 4.1","Diatomeen Seen 2014","DELW_DEBB80001582739"
"2300","80001582739","Schwielochsee","1037","1037a","Diatomeen","Cocconeis placentula var. tenuistriata",2014-07-31,1,NA,NA,"Zähldaten Taxa ohne cf","PHYLIB 4.1","Diatomeen Seen 2014","DELW_DEBB80001582739"
"2301","80001582739","Schwielochsee","10300010","10300010a","Diatomeen","Cocconeis pseudolineata",2014-07-31,0.98,NA,"%","Abundanzen (alle) ohne cf","PHYLIB 4.1","Diatomeen Seen 2014","DELW_DEBB80001582739"
"2302","80001582739","Schwielochsee","10300010","10300010a","Diatomeen","Cocconeis pseudolineata",2014-07-31,5,NA,NA,"Zähldaten Taxa ohne cf","PHYLIB 4.1","Diatomeen Seen 2014","DELW_DEBB80001582739"
"2303","80001582739","Schwielochsee","10300011","10300011a","Diatomeen","Cocconeis pseudolineata",2014-07-31,1.59,NA,"%","Abundanzen (alle) ohne cf","PHYLIB 4.1","Diatomeen Seen 2014","DELW_DEBB80001582739"
"2304","80001582739","Schwielochsee","10300011","10300011a","Diatomeen","Cocconeis pseudolineata",2014-07-31,8,NA,NA,"Zähldaten Taxa ohne cf","PHYLIB 4.1","Diatomeen Seen 2014","DELW_DEBB80001582739"
"2305","80001582739","Schwielochsee","1031","1031a","Diatomeen","Cocconeis pseudolineata",2014-07-31,0.97,NA,"%","Abundanzen (alle) ohne cf","PHYLIB 4.1","Diatomeen Seen 2014","DELW_DEBB80001582739"
"2306","80001582739","Schwielochsee","1031","1031a","Diatomeen","Cocconeis pseudolineata",2014-07-31,5,NA,NA,"Zähldaten Taxa ohne cf","PHYLIB 4.1","Diatomeen Seen 2014","DELW_DEBB80001582739"
"2307","80001582739","Schwielochsee","1031","1031a","Diatomeen","Cocconeis pseudolineata",2023-07-30,1.73076923076923,NA,"%","Abundanzen (alle) ohne cf","PHYLIB 5.3","Diatomeen FG 2023","DELW_DEBB80001582739"
"2308","80001582739","Schwielochsee","1033","1033a","Diatomeen","Cocconeis pseudolineata",2014-07-30,0.58,NA,"%","Abundanzen (alle) ohne cf","PHYLIB 4.1","Diatomeen Seen 2014","DELW_DEBB80001582739"
"2309","80001582739","Schwielochsee","1033","1033a","Diatomeen","Cocconeis pseudolineata",2014-07-30,3,NA,NA,"Zähldaten Taxa ohne cf","PHYLIB 4.1","Diatomeen Seen 2014","DELW_DEBB80001582739"
"2310","80001582739","Schwielochsee","1034","1034a","Diatomeen","Cocconeis pseudolineata",2014-07-31,2.56,NA,"%","Abundanzen (alle) ohne cf","PHYLIB 4.1","Diatomeen Seen 2014","DELW_DEBB80001582739"
"2311","80001582739","Schwielochsee","1034","1034a","Diatomeen","Cocconeis pseudolineata",2014-07-31,13,NA,NA,"Zähldaten Taxa ohne cf","PHYLIB 4.1","Diatomeen Seen 2014","DELW_DEBB80001582739"
"2312","80001582739","Schwielochsee","1034","1034a","Diatomeen","Cocconeis pseudolineata",2023-07-30,0.761904761904762,NA,"%","Abundanzen (alle) ohne cf","PHYLIB 5.3","Diatomeen FG 2023","DELW_DEBB80001582739"
"2313","80001582739","Schwielochsee","1035","1035a","Diatomeen","Cocconeis pseudolineata",2014-07-31,0.79,NA,"%","Abundanzen (alle) ohne cf","PHYLIB 4.1","Diatomeen Seen 2014","DELW_DEBB80001582739"
"2314","80001582739","Schwielochsee","1035","1035a","Diatomeen","Cocconeis pseudolineata",2014-07-31,4,NA,NA,"Zähldaten Taxa ohne cf","PHYLIB 4.1","Diatomeen Seen 2014","DELW_DEBB80001582739"
"2315","80001582739","Schwielochsee","1035","1035a","Diatomeen","Cocconeis pseudolineata",2023-07-30,1.32827324478178,NA,"%","Abundanzen (alle) ohne cf","PHYLIB 5.3","Diatomeen FG 2023","DELW_DEBB80001582739"
"2316","80001582739","Schwielochsee","1036","1036a","Diatomeen","Cocconeis pseudolineata",2014-07-31,0.2,NA,"%","Abundanzen (alle) ohne cf","PHYLIB 4.1","Diatomeen Seen 2014","DELW_DEBB80001582739"
"2317","80001582739","Schwielochsee","1036","1036a","Diatomeen","Cocconeis pseudolineata",2014-07-31,1,NA,NA,"Zähldaten Taxa ohne cf","PHYLIB 4.1","Diatomeen Seen 2014","DELW_DEBB80001582739"
"2318","80001582739","Schwielochsee","1036","1036a","Diatomeen","Cocconeis pseudolineata",2023-07-30,1.90114068441065,NA,"%","Abundanzen (alle) ohne cf","PHYLIB 5.3","Diatomeen FG 2023","DELW_DEBB80001582739"
"2319","80001582739","Schwielochsee","1037","1037a","Diatomeen","Cocconeis pseudolineata",2014-07-31,0,NA,NA,"Zähldaten Taxa ohne cf","PHYLIB 4.1","Diatomeen Seen 2014","DELW_DEBB80001582739"
"2320","80001582739","Schwielochsee","1037","1037a","Diatomeen","Cocconeis pseudolineata",2014-07-31,0,NA,"%","Abundanzen (alle) ohne cf","PHYLIB 4.1","Diatomeen Seen 2014","DELW_DEBB80001582739"
"2321","80001582739","Schwielochsee","1038","1038a","Diatomeen","Cocconeis pseudolineata",2014-07-31,0,NA,NA,"Zähldaten Taxa ohne cf","PHYLIB 4.1","Diatomeen Seen 2014","DELW_DEBB80001582739"
"2322","80001582739","Schwielochsee","1038","1038a","Diatomeen","Cocconeis pseudolineata",2014-07-31,0,NA,"%","Abundanzen (alle) ohne cf","PHYLIB 4.1","Diatomeen Seen 2014","DELW_DEBB80001582739"
"2323","80001582739","Schwielochsee","1038","1038a","Diatomeen","Cocconeis pseudolineata",2023-07-30,1.51515151515152,NA,"%","Abundanzen (alle) ohne cf","PHYLIB 5.3","Diatomeen FG 2023","DELW_DEBB80001582739"
"2324","80001582739","Schwielochsee","1039","1039a","Diatomeen","Cocconeis pseudolineata",2014-07-30,1.78,NA,"%","Abundanzen (alle) ohne cf","PHYLIB 4.1","Diatomeen Seen 2014","DELW_DEBB80001582739"
