"","WK_ID","WASSERKÖRPER","ORT","MESSSTELLE","JAHR","PARAMETER","BESCHREIBUNG","METHODE","KOMPONENTE","EINHEIT","X_WERT","Y_WERT","WERT","EXPERTENURTEIL","KOMMENTAR","EU_CD_LW"
"842","80001582739","Schwielochsee",NA,"80001582739_HM","2014","MST Biomasse_Metrik","Metrik Biomasse  für Messstelle und Jahr","PhytoSee 7.0 (15.12.2017)","Phytoplankton",NA,"445145","5765686","3,47",NA,NA,"DELW_DEBB80001582739"
"843","80001582739","Schwielochsee",NA,"1035","2008","M_RAQ","See; Modul Referenzartenquotien","nicht bekannt","Diatomeen",NA,"445899","5770756","0,45",NA,NA,"DELW_DEBB80001582739"
"844","80001582739","Schwielochsee",NA,"1035","2023","RAQ gesichert","RAQ gesichert","PHYLIB 5.3","Diatomeen",NA,"445899","5770756","1",NA,NA,"DELW_DEBB80001582739"
"845","80001582739","Schwielochsee",NA,"80001582739_HM","2005","TNb_Sommer","Stickstoffkonz. im Sommer","LAWA-TI Gewässerbewertung stehender Gewässer","Chemie (See und FG)",NA,"445145","5765686","1,25",NA,NA,"DELW_DEBB80001582739"
"846","80001582739","Schwielochsee",NA,"1037","2023","Teilbewertung Diatomeen/Zustands-/Potentialklasse FGW und Seen","FGW, See; Bewertung der Messstelle (1 bis 5 möglich), bei Wert='999' ist das Ergebnis ungesichert; (bei FGW-Halobienindex und Versauerung wird berücksichtigt)","PHYLIB 5.3","Diatomeen",NA,"444932","5766558","2",NA,NA,"DELW_DEBB80001582739"
"847","80001582739","Schwielochsee",NA,"1033","2023","Teilbewertung Diatomeen/Zustands-/Potentialklasse FGW und Seen","FGW, See; Bewertung der Messstelle (1 bis 5 möglich), bei Wert='999' ist das Ergebnis ungesichert; (bei FGW-Halobienindex und Versauerung wird berücksichtigt)","PHYLIB 5.3","Diatomeen",NA,"446053","5773006","2",NA,NA,"DELW_DEBB80001582739"
"848","80001582739","Schwielochsee",NA,"80001582739_HM","2014","ST_Saison",NA,"LAWA-TI Gewässerbewertung stehender Gewässer","Chemie (See und FG)",NA,"445145","5765686","0,805",NA,NA,"DELW_DEBB80001582739"
"849","80001582739","Schwielochsee",NA,"1035","2023","Vegetationsgrenze","Vegetationsgrenze","PHYLIB 5.3","Diatomeen",NA,"445899","5770756","1",NA,NA,"DELW_DEBB80001582739"
"850","80001582739","Schwielochsee",NA,"1039","2023","WRRL-Fließgewässertyp","WRRL-Fließgewässertyp und -Seetyp verwendet in der Bewertung der Messstelle (siehe Tabelle WAGUET_OWNER_SCHLUESSEL_WERT_TEXT)","PHYLIB 5.3","Makrophyten",NA,"444323","5771900","12",NA,NA,"DELW_DEBB80001582739"
"851","80001582739","Schwielochsee",NA,"1033","2023","Teilbewertung Makrophyten","Bewertung der Messstelle (1 bis 5 möglich), bei leeren Feld ist das Ergebnis ungesichert","PHYLIB 5.3","Makrophyten",NA,"446053","5773006","4",NA,NA,"DELW_DEBB80001582739"
"852","80001582739","Schwielochsee",NA,"1031","2008","M_TILNord / Trophieindex (umger.)","See; Modul Trophie-Index (Wert zwischen 0 und 1)","nicht bekannt","Diatomeen",NA,"446157","5767362","0,7",NA,NA,"DELW_DEBB80001582739"
"853","80001582739","Schwielochsee",NA,"10300011","2014","vorlaeufigeBewertung","See; Fließgew; vorläufige Bewertung der Messstelle, (FGW - Halobienindex und Versauerung wird nicht berücksichtigt; Seen - TI-Anteil, RAQ-Arten und TI-Anzahl wird nicht berücksichtigt)","PHYLIB 5.3","Diatomeen",NA,"446147","5765092","2",NA,NA,"DELW_DEBB80001582739"
"854","80001582739","Schwielochsee",NA,"80001582739_HM","2008","Chl_Saison",NA,"LAWA-TI Gewässerbewertung stehender Gewässer","Chemie (See und FG)",NA,"445145","5765686","72,17",NA,NA,"DELW_DEBB80001582739"
"855","80001582739","Schwielochsee",NA,"80001582739euphot","2008","Chl_MW","Jahresmittelwert Chl-a in µg/l","nicht bekannt","Chemie (See und FG)",NA,NA,NA,"72",NA,NA,"DELW_DEBB80001582739"
"856","80001582739","Schwielochsee",NA,"1039","2023","M-sicher","M-sicher","PHYLIB 5.3","Diatomeen",NA,"444323","5771900","false",NA,NA,"DELW_DEBB80001582739"
"857","80001582739","Schwielochsee",NA,"80001582739_HM","2014","MST PTSI_Bew","PTSI-Bewertung für Messstelle und Jahr","PhytoSee 7.0 (15.12.2017)","Phytoplankton",NA,"445145","5765686","2,3",NA,NA,"DELW_DEBB80001582739"
"858","80001582739","Schwielochsee",NA,"80001582739_HM","2014","PhytoSee MST Expert_MST-PSI","Expertenurteil für Messstelle und Jahr","PhytoSee 7.0 (15.12.2017)","Phytoplankton",NA,"445145","5765686","PSI MST gültig",NA,NA,"DELW_DEBB80001582739"
"859","80001582739","Schwielochsee",NA,"1035","2014","Diatomeentyp","Diatomeentyp des Wasserköpers verwendet in der Bewertung der Messstelle (siehe Tabelle WAGUET_OWNER_SCHLUESSEL_WERT_TEXT)","PHYLIB 5.3","Diatomeen",NA,"445899","5770756","DS 12",NA,NA,"DELW_DEBB80001582739"
"860","80001582739","Schwielochsee",NA,"1038","2014","Diatomeentyp","Diatomeentyp des Wasserköpers verwendet in der Bewertung der Messstelle (siehe Tabelle WAGUET_OWNER_SCHLUESSEL_WERT_TEXT)","PHYLIB 5.3","Diatomeen",NA,"443875","5763244","DS 12",NA,NA,"DELW_DEBB80001582739"
"861","80001582739","Schwielochsee",NA,"80001582739_HM","2023","MST MinvonMonat",NA,"PhytoSee Online 8.0.3 (09.04.2024)","Phytoplankton",NA,"445145","5765686","3",NA,NA,"DELW_DEBB80001582739"
"862","80001582739","Schwielochsee",NA,"1036","2023","Diatomeentyp","Diatomeentyp des Wasserköpers verwendet in der Bewertung der Messstelle (siehe Tabelle WAGUET_OWNER_SCHLUESSEL_WERT_TEXT)","PHYLIB 5.3","Makrophyten",NA,"447144","5770085","DS 12",NA,NA,"DELW_DEBB80001582739"
"863","80001582739","Schwielochsee",NA,"10300015","2020","Teilbewertung_QK_MZB","MZB-Gesamtbewertung/ Bi Ben_Inv","AESHNA (Version Mai 2017)","Makrozoobenthos",NA,"443596","5765106","1",NA,NA,"DELW_DEBB80001582739"
"864","80001582739","Schwielochsee",NA,"1039","2023","Vegetationsgrenze","Vegetationsgrenze","PHYLIB 5.3","Makrophyten",NA,"444323","5771900","1,3",NA,NA,"DELW_DEBB80001582739"
"865","80001582739","Schwielochsee",NA,"1034","2023","Bew. Makrophyten (dezimal)","Bew. Makrophyten (dezimal)","PHYLIB 5.3","Makrophyten",NA,"445281","5769246","3,65",NA,NA,"DELW_DEBB80001582739"
"866","80001582739","Schwielochsee",NA,"S_0521","2004","Sichttiefe_Jahesmittel","Sichttiefe_Jahesmittel in m","nicht bekannt","Chemie (See und FG)",NA,NA,NA,"0,4333",NA,NA,"DELW_DEBB80001582739"
"867","80001582739","Schwielochsee",NA,"10300011","2014","Diatomeentyp","Diatomeentyp des Wasserköpers verwendet in der Bewertung der Messstelle (siehe Tabelle WAGUET_OWNER_SCHLUESSEL_WERT_TEXT)","PHYLIB 5.3","Diatomeen",NA,"446147","5765092","DS 12",NA,NA,"DELW_DEBB80001582739"
"868","80001582739","Schwielochsee",NA,"80001582739_HM","2020","Bewertung Phytoplankton","Bi Phytoplankton ( nach neuer (2009) See-Typzuweisung und Phytosee 4) und Phytofliess","PhytoSee 7.0 (15.12.2017)","Phytoplankton",NA,"445145","5765686","3",NA,NA,"DELW_DEBB80001582739"
"869","80001582739","Schwielochsee",NA,"1035","2014","TIL_Nord","See; berechneter Trophie-Index Nord","PHYLIB 5.3","Diatomeen",NA,"445899","5770756","3,35",NA,NA,"DELW_DEBB80001582739"
"870","80001582739","Schwielochsee",NA,"10300010","2008","M_TILNord / Trophieindex (umger.)","See; Modul Trophie-Index (Wert zwischen 0 und 1)","nicht bekannt","Diatomeen",NA,"444516","5765112","0,44",NA,NA,"DELW_DEBB80001582739"
"871","80001582739","Schwielochsee",NA,"10300011","2017","MIB","Makrophytenindex Brandenburg","MIB 2004","Makrophyten",NA,"446147","5765092","3,7",NA,NA,"DELW_DEBB80001582739"
"872","80001582739","Schwielochsee",NA,"80001582739_HM","2023","TP_Frühjahr",NA,"LAWA-TI Gewässerbewertung stehender Gewässer","Chemie (See und FG)",NA,"445145","5765686","59",NA,NA,"DELW_DEBB80001582739"
"873","80001582739","Schwielochsee",NA,"1031","2014","aerophileArten%","See; Fließgew, sauerstoffliebende Arten in Prozent nach Schaumburg","PHYLIB 5.3","Diatomeen",NA,"446157","5767362","0",NA,NA,"DELW_DEBB80001582739"
"874","80001582739","Schwielochsee",NA,"1036","2023","Makrophytenverödung","Makrophytenverödung","PHYLIB 5.3","Makrophyten",NA,"447144","5770085","false",NA,NA,"DELW_DEBB80001582739"
"875","80001582739","Schwielochsee",NA,"80001582739_HM","2008","TP_Frühjahr",NA,"LAWA-TI Gewässerbewertung stehender Gewässer","Chemie (See und FG)",NA,"445145","5765686","56",NA,NA,"DELW_DEBB80001582739"
"876","80001582739","Schwielochsee",NA,"80001582739_HM","2020","MST N Monate",NA,"PhytoSee 7.0 (15.12.2017)","Phytoplankton",NA,"445145","5765686","6",NA,NA,"DELW_DEBB80001582739"
"877","80001582739","Schwielochsee",NA,"10300010","2023","Makrophytentyp","Makrophytentyp des Wasserköpers verwendet in der Bewertung der Messstelle (siehe Tabelle WAGUET_OWNER_SCHLUESSEL_WERT_TEXT)","PHYLIB 5.3","Diatomeen",NA,"444516","5765112","TKp - 12",NA,NA,"DELW_DEBB80001582739"
"878","80001582739","Schwielochsee",NA,"1031","2008","Teilbewertung Makrophyten","Bewertung der Messstelle (1 bis 5 möglich), bei leeren Feld ist das Ergebnis ungesichert","MIB 2004","Makrophyten",NA,"446157","5767362","3",NA,NA,"DELW_DEBB80001582739"
"879","80001582739","Schwielochsee",NA,"10300011","2023","Vegetationsgrenze","Vegetationsgrenze","PHYLIB 5.3","Diatomeen",NA,"446147","5765092","1",NA,NA,"DELW_DEBB80001582739"
"880","80001582739","Schwielochsee",NA,"1034","2014","aerophileArten%","See; Fließgew, sauerstoffliebende Arten in Prozent nach Schaumburg","PHYLIB 5.3","Diatomeen",NA,"445281","5769246","0",NA,NA,"DELW_DEBB80001582739"
"881","80001582739","Schwielochsee",NA,"1037","2023","Vegetationsgrenze plausibel","Vegetationsgrenze plausibel","PHYLIB 5.3","Diatomeen",NA,"444932","5766558","true",NA,NA,"DELW_DEBB80001582739"
"882","80001582739","Schwielochsee",NA,"S_0520","2000","Sichttiefe_Jahesmittel","Sichttiefe_Jahesmittel in m","nicht bekannt","Chemie (See und FG)",NA,NA,NA,"0,6333",NA,NA,"DELW_DEBB80001582739"
"883","80001582739","Schwielochsee",NA,"1031","2014","M_RAQ","See; Modul Referenzartenquotien","PHYLIB 5.3","Diatomeen",NA,"446157","5767362","0-,33",NA,NA,"DELW_DEBB80001582739"
"884","80001582739","Schwielochsee",NA,"1033","2014","vorlaeufigeBewertung","See; Fließgew; vorläufige Bewertung der Messstelle, (FGW - Halobienindex und Versauerung wird nicht berücksichtigt; Seen - TI-Anteil, RAQ-Arten und TI-Anzahl wird nicht berücksichtigt)","PHYLIB 5.3","Diatomeen",NA,"446053","5773006","3",NA,NA,"DELW_DEBB80001582739"
"885","80001582739","Schwielochsee",NA,"80001582739_HM","2020","MST MaxvonMonat",NA,"PhytoSee 7.0 (15.12.2017)","Phytoplankton",NA,"445145","5765686","9",NA,NA,"DELW_DEBB80001582739"
"886","80001582739","Schwielochsee",NA,"S_0521","2002","Chl_MW","Jahresmittelwert Chl-a in µg/l","nicht bekannt","Chemie (See und FG)",NA,NA,NA,"73,25",NA,NA,"DELW_DEBB80001582739"
"887","80001582739","Schwielochsee",NA,"10300016","2020","MMI","Multimetrischer Index","AESHNA (Version Mai 2017)","Makrozoobenthos",NA,"444754","5767759","0,77",NA,NA,"DELW_DEBB80001582739"
"888","80001582739","Schwielochsee",NA,"1037","2014","vorlaeufigeBewertung","See; Fließgew; vorläufige Bewertung der Messstelle, (FGW - Halobienindex und Versauerung wird nicht berücksichtigt; Seen - TI-Anteil, RAQ-Arten und TI-Anzahl wird nicht berücksichtigt)","PHYLIB 5.3","Diatomeen",NA,"444932","5766558","3",NA,NA,"DELW_DEBB80001582739"
"889","80001582739","Schwielochsee",NA,"1039","2008","M_TILNord / Trophieindex (umger.)","See; Modul Trophie-Index (Wert zwischen 0 und 1)","nicht bekannt","Diatomeen",NA,"444323","5771900","0,5",NA,NA,"DELW_DEBB80001582739"
"890","80001582739","Schwielochsee",NA,"10300011","2023","Teilbewertung Diatomeen/Zustands-/Potentialklasse FGW und Seen","FGW, See; Bewertung der Messstelle (1 bis 5 möglich), bei Wert='999' ist das Ergebnis ungesichert; (bei FGW-Halobienindex und Versauerung wird berücksichtigt)","PHYLIB 5.3","Diatomeen",NA,"446147","5765092","2",NA,NA,"DELW_DEBB80001582739"
"891","80001582739","Schwielochsee",NA,"10300011","2008","MIB","Makrophytenindex Brandenburg","MIB 2004","Makrophyten",NA,"446147","5765092","3,85",NA,NA,"DELW_DEBB80001582739"
"892","80001582739","Schwielochsee",NA,"S_0521","2000","Chl_MW","Jahresmittelwert Chl-a in µg/l","nicht bekannt","Chemie (See und FG)",NA,NA,NA,"97",NA,NA,"DELW_DEBB80001582739"
"893","80001582739","Schwielochsee",NA,"S_0522","2001","Chl_MW","Jahresmittelwert Chl-a in µg/l","nicht bekannt","Chemie (See und FG)",NA,NA,NA,"66,92",NA,NA,"DELW_DEBB80001582739"
"894","80001582739","Schwielochsee",NA,"1037","2023","Gesamthäufigkeit (prozent) D","Gesamthäufigkeit [%] D","PHYLIB 5.3","Makrophyten",NA,"444932","5766558","0",NA,NA,"DELW_DEBB80001582739"
"895","80001582739","Schwielochsee",NA,"6828050","1996","Sichttiefe_Jahesmittel","Sichttiefe_Jahesmittel in m","nicht bekannt","Chemie (See und FG)",NA,NA,NA,"0,55",NA,NA,"DELW_DEBB80001582739"
"896","80001582739","Schwielochsee",NA,"80001582739_HM","2005","Chl_Saison_Anzahl",NA,"LAWA-TI Gewässerbewertung stehender Gewässer","Chemie (See und FG)",NA,"445145","5765686","10",NA,NA,"DELW_DEBB80001582739"
"897","80001582739","Schwielochsee",NA,"1035","2023","Teilbewertung Diatomeen/Zustands-/Potentialklasse FGW und Seen","FGW, See; Bewertung der Messstelle (1 bis 5 möglich), bei Wert='999' ist das Ergebnis ungesichert; (bei FGW-Halobienindex und Versauerung wird berücksichtigt)","PHYLIB 5.3","Diatomeen",NA,"445899","5770756","3",NA,NA,"DELW_DEBB80001582739"
"898","80001582739","Schwielochsee",NA,"1038","2023","Makrophytenverödung","Makrophytenverödung","PHYLIB 5.3","Diatomeen",NA,"443875","5763244","false",NA,NA,"DELW_DEBB80001582739"
"899","80001582739","Schwielochsee",NA,"10300010","2014","Diatomeentyp","Diatomeentyp des Wasserköpers verwendet in der Bewertung der Messstelle (siehe Tabelle WAGUET_OWNER_SCHLUESSEL_WERT_TEXT)","PHYLIB 5.3","Diatomeen",NA,"444516","5765112","DS 12",NA,NA,"DELW_DEBB80001582739"
"900","80001582739","Schwielochsee",NA,"1034","2023","Makrophytentyp","Makrophytentyp des Wasserköpers verwendet in der Bewertung der Messstelle (siehe Tabelle WAGUET_OWNER_SCHLUESSEL_WERT_TEXT)","PHYLIB 5.3","Makrophyten",NA,"445281","5769246","TKp - 12",NA,NA,"DELW_DEBB80001582739"
"901","80001582739","Schwielochsee",NA,"1033","2023","WRRL-Fließgewässertyp","WRRL-Fließgewässertyp und -Seetyp verwendet in der Bewertung der Messstelle (siehe Tabelle WAGUET_OWNER_SCHLUESSEL_WERT_TEXT)","PHYLIB 5.3","Makrophyten",NA,"446053","5773006","12",NA,NA,"DELW_DEBB80001582739"
"902","80001582739","Schwielochsee",NA,"1031","2008","Teilbewertung Diatomeen/Zustands-/Potentialklasse FGW und Seen","FGW, See; Bewertung der Messstelle (1 bis 5 möglich), bei Wert='999' ist das Ergebnis ungesichert; (bei FGW-Halobienindex und Versauerung wird berücksichtigt)","nicht bekannt","Diatomeen",NA,"446157","5767362","3",NA,NA,"DELW_DEBB80001582739"
"903","80001582739","Schwielochsee",NA,"1035","2023","Vegetationsgrenze plausibel","Vegetationsgrenze plausibel","PHYLIB 5.3","Diatomeen",NA,"445899","5770756","true",NA,NA,"DELW_DEBB80001582739"
"904","80001582739","Schwielochsee",NA,"1038","2023","M-sicher","M-sicher","PHYLIB 5.3","Diatomeen",NA,"443875","5763244","false",NA,NA,"DELW_DEBB80001582739"
"905","80001582739","Schwielochsee",NA,"1034","2014","Teilbewertung Diatomeen/Zustands-/Potentialklasse FGW und Seen","FGW, See; Bewertung der Messstelle (1 bis 5 möglich), bei Wert='999' ist das Ergebnis ungesichert; (bei FGW-Halobienindex und Versauerung wird berücksichtigt)","PHYLIB 5.3","Diatomeen",NA,"445281","5769246","2",NA,NA,"DELW_DEBB80001582739"
"906","80001582739","Schwielochsee",NA,"1033","2008","TIL_Nord","See; berechneter Trophie-Index Nord","nicht bekannt","Diatomeen",NA,"446053","5773006","3,33",NA,NA,"DELW_DEBB80001582739"
"907","80001582739","Schwielochsee",NA,"1036","2023","Bew. Makrophyten (dezimal)","Bew. Makrophyten (dezimal)","PHYLIB 5.3","Makrophyten",NA,"447144","5770085","3,64",NA,NA,"DELW_DEBB80001582739"
"908","80001582739","Schwielochsee",NA,"80001582739_HM","2023","MST Chloro-Bewertung","Bewertung Chloro für Messstelle und Jahr","PhytoSee Online 8.0.3 (09.04.2024)","Phytoplankton",NA,"445145","5765686","3,93",NA,NA,"DELW_DEBB80001582739"
"909","80001582739","Schwielochsee",NA,"S_0520","2005","Sichttiefe_Jahesmittel","Sichttiefe_Jahesmittel in m","nicht bekannt","Chemie (See und FG)",NA,NA,NA,"0,675",NA,NA,"DELW_DEBB80001582739"
"910","80001582739","Schwielochsee",NA,"1031","2008","MIB","Makrophytenindex Brandenburg","MIB 2004","Makrophyten",NA,"446157","5767362","3,76",NA,NA,"DELW_DEBB80001582739"
"911","80001582739","Schwielochsee",NA,"80001582739_HM","2023","TI_akt","LAWA-Trophieindex","LAWA-TI Gewässerbewertung stehender Gewässer","Chemie (See und FG)",NA,"445145","5765686","3,89",NA,NA,"DELW_DEBB80001582739"
"912","80001582739","Schwielochsee",NA,"1038","2014","Makrophytentyp","Makrophytentyp des Wasserköpers verwendet in der Bewertung der Messstelle (siehe Tabelle WAGUET_OWNER_SCHLUESSEL_WERT_TEXT)","PHYLIB 5.3","Diatomeen",NA,"443875","5763244","TKp - 12",NA,NA,"DELW_DEBB80001582739"
"913","80001582739","Schwielochsee",NA,"1031","2023","Teilbewertung Makrophyten","Bewertung der Messstelle (1 bis 5 möglich), bei leeren Feld ist das Ergebnis ungesichert","PHYLIB 5.3","Makrophyten",NA,"446157","5767362","4",NA,NA,"DELW_DEBB80001582739"
"914","80001582739","Schwielochsee",NA,"1038","2008","I_Arten","Artindex, Teilindex des MIB","MIB 2004","Makrophyten",NA,"443875","5763244","0-2,53",NA,NA,"DELW_DEBB80001582739"
"915","80001582739","Schwielochsee",NA,"1031","2023","M-sicher","M-sicher","PHYLIB 5.3","Makrophyten",NA,"446157","5767362","true",NA,NA,"DELW_DEBB80001582739"
"916","80001582739","Schwielochsee",NA,"80001582739_3","2005","TP_Frühjahr",NA,"LAWA-TI Gewässerbewertung stehender Gewässer","Chemie (See und FG)",NA,"446002","5769556","48",NA,NA,"DELW_DEBB80001582739"
"917","80001582739","Schwielochsee",NA,"80001582739_HM","2017","Bewertung Phytoplankton","Bi Phytoplankton ( nach neuer (2009) See-Typzuweisung und Phytosee 4) und Phytofliess","PhytoSee 7.0 (15.12.2017)","Phytoplankton",NA,"445145","5765686","3",NA,NA,"DELW_DEBB80001582739"
"918","80001582739","Schwielochsee",NA,"1038","2014","M_TILNord / Trophieindex (umger.)","See; Modul Trophie-Index (Wert zwischen 0 und 1)","PHYLIB 5.3","Diatomeen",NA,"443875","5763244","0,818",NA,NA,"DELW_DEBB80001582739"
"919","80001582739","Schwielochsee",NA,"80001582739_HM","2023","MST Typ_Nr","PP-Subtyp der bewerteten MST im Jahr der Untersuchung","PhytoSee Online 8.0.3 (09.04.2024)","Phytoplankton",NA,"445145","5765686","PP 12",NA,NA,"DELW_DEBB80001582739"
"920","80001582739","Schwielochsee",NA,"80001582739_HM","2017","PhytoSee MST Expert_MST-PSI","Expertenurteil für Messstelle und Jahr","PhytoSee 7.0 (15.12.2017)","Phytoplankton",NA,"445145","5765686","PSI MST gültig",NA,NA,"DELW_DEBB80001582739"
"921","80001582739","Schwielochsee",NA,"1038","2014","M_RAQ","See; Modul Referenzartenquotien","PHYLIB 5.3","Diatomeen",NA,"443875","5763244","0,22",NA,NA,"DELW_DEBB80001582739"
"922","80001582739","Schwielochsee",NA,"80001582739_HM","2020","TP_Saison",NA,"LAWA-TI Gewässerbewertung stehender Gewässer","Chemie (See und FG)",NA,"445145","5765686","173",NA,NA,"DELW_DEBB80001582739"
"923","80001582739","Schwielochsee",NA,"1034","2023","Gesamthäufigkeit (prozent) D","Gesamthäufigkeit [%] D","PHYLIB 5.3","Diatomeen",NA,"445281","5769246","99,99",NA,NA,"DELW_DEBB80001582739"
"924","80001582739","Schwielochsee",NA,"80001582739_HM","2023","MST N Monate",NA,"PhytoSee Online 8.0.3 (09.04.2024)","Phytoplankton",NA,"445145","5765686","6",NA,NA,"DELW_DEBB80001582739"
"925","80001582739","Schwielochsee",NA,"S_0522","2004","Chl_MW","Jahresmittelwert Chl-a in µg/l","nicht bekannt","Chemie (See und FG)",NA,NA,NA,"57,75",NA,NA,"DELW_DEBB80001582739"
"926","80001582739","Schwielochsee",NA,"1033","2014","M_RAQ","See; Modul Referenzartenquotien","PHYLIB 5.3","Diatomeen",NA,"446053","5773006","0-,44",NA,NA,"DELW_DEBB80001582739"
"927","80001582739","Schwielochsee",NA,"80001582739_HM","2023","Chl_Saison",NA,"LAWA-TI Gewässerbewertung stehender Gewässer","Chemie (See und FG)",NA,"445145","5765686","74,57",NA,NA,"DELW_DEBB80001582739"
"928","80001582739","Schwielochsee",NA,"1039","2014","WRRL-Fließgewässertyp","WRRL-Fließgewässertyp und -Seetyp verwendet in der Bewertung der Messstelle (siehe Tabelle WAGUET_OWNER_SCHLUESSEL_WERT_TEXT)","PHYLIB 5.3","Diatomeen",NA,"444323","5771900","12",NA,NA,"DELW_DEBB80001582739"
"929","80001582739","Schwielochsee",NA,"1036","2014","Teilbewertung Diatomeen/Zustands-/Potentialklasse FGW und Seen","FGW, See; Bewertung der Messstelle (1 bis 5 möglich), bei Wert='999' ist das Ergebnis ungesichert; (bei FGW-Halobienindex und Versauerung wird berücksichtigt)","PHYLIB 5.3","Diatomeen",NA,"447144","5770085","2",NA,NA,"DELW_DEBB80001582739"
"930","80001582739","Schwielochsee",NA,"10300011","2017","I_UMG","Index aus der unteren Makrophytengrenze, Teilindex des MIB","MIB 2004","Makrophyten",NA,"446147","5765092","0-1,7",NA,NA,"DELW_DEBB80001582739"
